     Depth     SoundProfile
  10925.427734    1644.455322
  10922.620117    1644.407471
  10919.810547    1644.359863
  10917.000977    1644.312134
  10914.189453    1644.264282
  10911.377930    1644.216675
  10908.564453    1644.168701
  10905.750977    1644.121094
  10902.935547    1644.073242
  10900.120117    1644.025391
  10897.302734    1643.977539
  10894.485352    1643.929688
  10891.666992    1643.881836
  10888.847656    1643.833862
  10886.027344    1643.785889
  10883.206055    1643.738037
  10880.383789    1643.690063
  10877.560547    1643.642090
  10874.736328    1643.594238
  10871.911133    1643.546265
  10869.084961    1643.498291
  10866.257812    1643.450195
  10863.429688    1643.402222
  10860.600586    1643.354126
  10857.770508    1643.305908
  10854.939453    1643.257935
  10852.107422    1643.209839
  10849.274414    1643.161621
  10846.440430    1643.113647
  10843.605469    1643.065430
  10840.769531    1643.017334
  10837.932617    1642.969116
  10835.095703    1642.920898
  10832.256836    1642.872803
  10829.417969    1642.824341
  10826.577148    1642.776123
  10823.736328    1642.728027
  10820.893555    1642.679565
  10818.050781    1642.631348
  10815.206055    1642.583008
  10812.361328    1642.534668
  10809.514648    1642.486328
  10806.667969    1642.437988
  10803.819336    1642.389648
  10800.970703    1642.341187
  10798.120117    1642.292725
  10795.269531    1642.244385
  10792.416992    1642.196045
  10789.564453    1642.147461
  10786.709961    1642.098877
  10783.855469    1642.050537
  10781.000000    1642.001953
  10778.143555    1641.953491
  10775.286133    1641.905029
  10772.427734    1641.856445
  10769.568359    1641.807861
  10766.708008    1641.759277
  10763.846680    1641.710571
  10760.984375    1641.661987
  10758.121094    1641.613403
  10755.256836    1641.564697
  10752.391602    1641.516113
  10749.525391    1641.467285
  10746.658203    1641.418701
  10743.790039    1641.369995
  10740.920898    1641.321289
  10738.050781    1641.272461
  10735.179688    1641.223633
  10732.308594    1641.175049
  10729.435547    1641.126221
  10726.562500    1641.077393
  10723.687500    1641.028564
  10720.812500    1640.979614
  10717.935547    1640.930908
  10715.058594    1640.881836
  10712.179688    1640.833008
  10709.300781    1640.784180
  10706.419922    1640.735107
  10703.539062    1640.686279
  10700.656250    1640.637329
  10697.773438    1640.588257
  10694.888672    1640.539307
  10692.003906    1640.490234
  10689.117188    1640.441284
  10686.230469    1640.392334
  10683.341797    1640.343262
  10680.453125    1640.294189
  10677.562500    1640.245117
  10674.671875    1640.196045
  10671.781250    1640.146729
  10668.888672    1640.097656
  10665.994141    1640.048584
  10663.099609    1639.999390
  10660.205078    1639.950195
  10657.308594    1639.901123
  10654.410156    1639.851807
  10651.511719    1639.802490
  10648.613281    1639.753296
  10645.712891    1639.704102
  10642.810547    1639.654785
  10639.908203    1639.605469
  10637.005859    1639.556152
  10634.101562    1639.506836
  10631.196289    1639.457520
  10628.291016    1639.408081
  10625.383789    1639.358765
  10622.476562    1639.309326
  10619.567383    1639.259888
  10616.658203    1639.210449
  10613.747070    1639.161133
  10610.835938    1639.111694
  10607.922852    1639.062256
  10605.009766    1639.012695
  10602.094727    1638.963135
  10599.179688    1638.913696
  10596.262695    1638.864014
  10593.345703    1638.814453
  10590.426758    1638.765137
  10587.507812    1638.715332
  10584.586914    1638.665771
  10581.666016    1638.616211
  10578.743164    1638.566528
  10575.820312    1638.516846
  10572.896484    1638.467285
  10569.971680    1638.417603
  10567.045898    1638.367798
  10564.119141    1638.318115
  10561.191406    1638.268311
  10558.262695    1638.218628
  10555.333008    1638.168945
  10552.402344    1638.119141
  10549.470703    1638.069214
  10546.538086    1638.019531
  10543.604492    1637.969727
  10540.669922    1637.919922
  10537.734375    1637.869873
  10534.797852    1637.820068
  10531.861328    1637.770142
  10528.922852    1637.720215
  10525.984375    1637.670410
  10523.043945    1637.620361
  10520.103516    1637.570557
  10517.161133    1637.520508
  10514.218750    1637.470459
  10511.274414    1637.420410
  10508.330078    1637.370483
  10505.383789    1637.320435
  10502.437500    1637.270386
  10499.489258    1637.220337
  10496.541016    1637.170166
  10493.590820    1637.120117
  10490.640625    1637.070068
  10487.688477    1637.019897
  10484.736328    1636.969727
  10481.782227    1636.919556
  10478.828125    1636.869385
  10475.873047    1636.819092
  10472.916016    1636.768921
  10469.958984    1636.718750
  10467.001953    1636.668457
  10464.042969    1636.618164
  10461.082031    1636.568115
  10458.121094    1636.517700
  10455.160156    1636.467285
  10452.197266    1636.416992
  10449.232422    1636.366699
  10446.267578    1636.316284
  10443.302734    1636.265869
  10440.335938    1636.215576
  10437.368164    1636.165039
  10434.400391    1636.114746
  10431.430664    1636.064209
  10428.460938    1636.013916
  10425.489258    1635.963379
  10422.517578    1635.912842
  10419.543945    1635.862305
  10416.570312    1635.811768
  10413.594727    1635.761353
  10410.619141    1635.710693
  10407.641602    1635.660156
  10404.664062    1635.609619
  10401.684570    1635.559082
  10398.705078    1635.508423
  10395.723633    1635.457764
  10392.742188    1635.407227
  10389.758789    1635.356445
  10386.775391    1635.305786
  10383.790039    1635.255127
  10380.804688    1635.204346
  10377.817383    1635.153687
  10374.830078    1635.102905
  10371.841797    1635.052124
  10368.852539    1635.001343
  10365.862305    1634.950562
  10362.871094    1634.899780
  10359.878906    1634.848877
  10356.885742    1634.798096
  10353.891602    1634.747314
  10350.896484    1634.696411
  10347.900391    1634.645508
  10344.903320    1634.594482
  10341.906250    1634.543579
  10338.907227    1634.492676
  10335.908203    1634.441650
  10332.907227    1634.390869
  10329.906250    1634.339844
  10326.903320    1634.288818
  10323.900391    1634.237793
  10320.895508    1634.186768
  10317.890625    1634.135742
  10314.883789    1634.084717
  10311.876953    1634.033691
  10308.868164    1633.982422
  10305.859375    1633.931396
  10302.848633    1633.880249
  10299.837891    1633.829102
  10296.825195    1633.777832
  10293.812500    1633.726807
  10290.797852    1633.675537
  10287.783203    1633.624268
  10284.766602    1633.573120
  10281.750000    1633.521851
  10278.732422    1633.470581
  10275.712891    1633.419312
  10272.693359    1633.367920
  10269.673828    1633.316650
  10266.652344    1633.265381
  10263.628906    1633.213989
  10260.605469    1633.162720
  10257.582031    1633.111328
  10254.556641    1633.059814
  10251.529297    1633.008545
  10248.502930    1632.957031
  10245.474609    1632.905640
  10242.446289    1632.854248
  10239.416016    1632.802856
  10236.385742    1632.751221
  10233.353516    1632.699829
  10230.321289    1632.648193
  10227.287109    1632.596680
  10224.252930    1632.545166
  10221.216797    1632.493652
  10218.180664    1632.442017
  10215.142578    1632.390381
  10212.104492    1632.338867
  10209.064453    1632.287109
  10206.024414    1632.235596
  10202.982422    1632.183960
  10199.940430    1632.132080
  10196.896484    1632.080566
  10193.852539    1632.028809
  10190.806641    1631.977051
  10187.760742    1631.925293
  10184.713867    1631.873535
  10181.666016    1631.821777
  10178.617188    1631.770020
  10175.567383    1631.718262
  10172.516602    1631.666504
  10169.464844    1631.614502
  10166.412109    1631.562744
  10163.358398    1631.510742
  10160.303711    1631.458984
  10157.248047    1631.406982
  10154.192383    1631.355225
  10151.134766    1631.303223
  10148.077148    1631.251221
  10145.017578    1631.199219
  10141.958008    1631.147339
  10138.896484    1631.095459
  10135.834961    1631.043335
  10132.771484    1630.991455
  10129.708008    1630.939209
  10126.642578    1630.887207
  10123.577148    1630.835205
  10120.509766    1630.782959
  10117.442383    1630.730957
  10114.373047    1630.678833
  10111.303711    1630.626709
  10108.232422    1630.574463
  10105.161133    1630.522217
  10102.087891    1630.470215
  10099.014648    1630.417847
  10095.939453    1630.365723
  10092.865234    1630.313477
  10089.789062    1630.261230
  10086.710938    1630.208984
  10083.632812    1630.156738
  10080.554688    1630.104370
  10077.474609    1630.052002
  10074.392578    1629.999634
  10071.310547    1629.947388
  10068.228516    1629.895020
  10065.144531    1629.842529
  10062.060547    1629.790283
  10058.974609    1629.737793
  10055.888672    1629.685303
  10052.800781    1629.632935
  10049.712891    1629.580566
  10046.623047    1629.528076
  10043.533203    1629.475586
  10040.441406    1629.423096
  10037.349609    1629.370483
  10034.255859    1629.317993
  10031.162109    1629.265381
  10028.066406    1629.212891
  10024.970703    1629.160156
  10021.873047    1629.107666
  10018.775391    1629.054932
  10015.675781    1629.002197
  10012.576172    1628.949707
  10009.474609    1628.896973
  10006.373047    1628.844238
  10003.269531    1628.791626
  10000.166016    1628.738892
   9997.062500    1628.686157
   9993.957031    1628.633545
   9990.849609    1628.580688
   9987.742188    1628.527832
   9984.634766    1628.475098
   9981.525391    1628.422241
   9978.416016    1628.369385
   9975.304688    1628.316650
   9972.193359    1628.263672
   9969.080078    1628.210938
   9965.966797    1628.157959
   9962.851562    1628.104980
   9959.736328    1628.052246
   9956.619141    1627.999146
   9953.501953    1627.946289
   9950.382812    1627.893311
   9947.263672    1627.840332
   9944.142578    1627.787354
   9941.021484    1627.734375
   9937.898438    1627.681274
   9934.775391    1627.628174
   9931.650391    1627.575195
   9928.525391    1627.522095
   9925.398438    1627.468872
   9922.271484    1627.415771
   9919.142578    1627.362671
   9916.013672    1627.309570
   9912.882812    1627.256348
   9909.751953    1627.203125
   9906.621094    1627.149902
   9903.488281    1627.096802
   9900.353516    1627.043457
   9897.218750    1626.990234
   9894.083984    1626.937012
   9890.947266    1626.883789
   9887.810547    1626.830322
   9884.671875    1626.777100
   9881.533203    1626.723877
   9878.392578    1626.670532
   9875.251953    1626.617188
   9872.109375    1626.563721
   9868.966797    1626.510376
   9865.822266    1626.456909
   9862.677734    1626.403564
   9859.531250    1626.350098
   9856.384766    1626.296631
   9853.236328    1626.243164
   9850.087891    1626.189697
   9846.937500    1626.136108
   9843.787109    1626.082520
   9840.634766    1626.029053
   9837.482422    1625.975586
   9834.328125    1625.922119
   9831.173828    1625.868530
   9828.017578    1625.814697
   9824.861328    1625.761230
   9821.705078    1625.707520
   9818.546875    1625.654053
   9815.386719    1625.600342
   9812.226562    1625.546631
   9809.066406    1625.492920
   9805.904297    1625.439209
   9802.742188    1625.385498
   9799.578125    1625.331787
   9796.414062    1625.278076
   9793.248047    1625.224121
   9790.082031    1625.170410
   9786.914062    1625.116699
   9783.746094    1625.062866
   9780.576172    1625.009033
   9777.406250    1624.955078
   9774.234375    1624.901245
   9771.062500    1624.847412
   9767.888672    1624.793457
   9764.714844    1624.739624
   9761.539062    1624.685547
   9758.363281    1624.631592
   9755.185547    1624.577759
   9752.007812    1624.523682
   9748.828125    1624.469727
   9745.648438    1624.415771
   9742.466797    1624.361572
   9739.285156    1624.307617
   9736.102539    1624.253418
   9732.918945    1624.199463
   9729.734375    1624.145386
   9726.548828    1624.091309
   9723.363281    1624.037109
   9720.175781    1623.983032
   9716.988281    1623.928711
   9713.798828    1623.874756
   9710.609375    1623.820557
   9707.417969    1623.766357
   9704.226562    1623.712158
   9701.033203    1623.657959
   9697.839844    1623.603760
   9694.644531    1623.549316
   9691.449219    1623.495117
   9688.251953    1623.440796
   9685.054688    1623.386475
   9681.855469    1623.332275
   9678.656250    1623.277832
   9675.455078    1623.223389
   9672.253906    1623.169189
   9669.050781    1623.114746
   9665.847656    1623.060303
   9662.642578    1623.005859
   9659.437500    1622.951416
   9656.230469    1622.896851
   9653.023438    1622.842285
   9649.816406    1622.787964
   9646.607422    1622.733398
   9643.397461    1622.678955
   9640.187500    1622.624390
   9636.975586    1622.569824
   9633.763672    1622.515137
   9630.549805    1622.460693
   9627.335938    1622.406006
   9624.120117    1622.351318
   9620.904297    1622.296753
   9617.686523    1622.242188
   9614.468750    1622.187500
   9611.249023    1622.132812
   9608.029297    1622.078125
   9604.807617    1622.023438
   9601.585938    1621.968750
   9598.362305    1621.913940
   9595.138672    1621.859131
   9591.913086    1621.804443
   9588.687500    1621.749512
   9585.459961    1621.694824
   9582.232422    1621.639893
   9579.002930    1621.585083
   9575.773438    1621.530273
   9572.541992    1621.475342
   9569.310547    1621.420532
   9566.078125    1621.365601
   9562.845703    1621.310547
   9559.611328    1621.255615
   9556.376953    1621.200806
   9553.140625    1621.145752
   9549.904297    1621.090820
   9546.666016    1621.035889
   9543.427734    1620.980713
   9540.187500    1620.925781
   9536.947266    1620.870728
   9533.705078    1620.815674
   9530.462891    1620.760620
   9527.218750    1620.705444
   9523.974609    1620.650391
   9520.728516    1620.595215
   9517.482422    1620.540039
   9514.234375    1620.484863
   9510.986328    1620.429810
   9507.736328    1620.374512
   9504.486328    1620.319336
   9501.234375    1620.264160
   9497.982422    1620.208984
   9494.728516    1620.153564
   9491.474609    1620.098389
   9488.218750    1620.042969
   9484.962891    1619.987671
   9481.707031    1619.932373
   9478.449219    1619.877075
   9475.191406    1619.821777
   9471.931641    1619.766357
   9468.671875    1619.710938
   9465.410156    1619.655640
   9462.148438    1619.600220
   9458.884766    1619.544922
   9455.621094    1619.489380
   9452.355469    1619.433960
   9449.089844    1619.378418
   9445.822266    1619.322998
   9442.554688    1619.267456
   9439.285156    1619.211914
   9436.015625    1619.156250
   9432.744141    1619.100830
   9429.472656    1619.045166
   9426.199219    1618.989624
   9422.925781    1618.934082
   9419.650391    1618.878296
   9416.375000    1618.822754
   9413.097656    1618.767090
   9409.820312    1618.711426
   9406.541016    1618.655762
   9403.261719    1618.600098
   9399.982422    1618.544312
   9396.701172    1618.488525
   9393.419922    1618.432861
   9390.136719    1618.377075
   9386.853516    1618.321289
   9383.568359    1618.265503
   9380.283203    1618.209717
   9376.996094    1618.153809
   9373.708984    1618.097900
   9370.419922    1618.042114
   9367.130859    1617.986328
   9363.839844    1617.930420
   9360.548828    1617.874512
   9357.255859    1617.818604
   9353.962891    1617.762695
   9350.667969    1617.706543
   9347.373047    1617.650635
   9344.076172    1617.594727
   9340.779297    1617.538574
   9337.480469    1617.482666
   9334.181641    1617.426636
   9330.880859    1617.370605
   9327.580078    1617.314575
   9324.279297    1617.258301
   9320.976562    1617.202393
   9317.673828    1617.146240
   9314.369141    1617.090088
   9311.064453    1617.033936
   9307.757812    1616.977783
   9304.451172    1616.921631
   9301.142578    1616.865479
   9297.833984    1616.809326
   9294.523438    1616.752930
   9291.212891    1616.696777
   9287.900391    1616.640503
   9284.587891    1616.584229
   9281.273438    1616.527954
   9277.958984    1616.471558
   9274.642578    1616.415283
   9271.326172    1616.359009
   9268.007812    1616.302612
   9264.689453    1616.246338
   9261.369141    1616.189819
   9258.048828    1616.133545
   9254.726562    1616.076904
   9251.404297    1616.020508
   9248.080078    1615.964111
   9244.756836    1615.907715
   9241.431641    1615.851196
   9238.106445    1615.794678
   9234.779297    1615.738281
   9231.452148    1615.681641
   9228.123047    1615.625244
   9224.793945    1615.568604
   9221.462891    1615.511963
   9218.131836    1615.455322
   9214.798828    1615.398804
   9211.465820    1615.342285
   9208.130859    1615.285522
   9204.795898    1615.229004
   9201.458984    1615.172241
   9198.122070    1615.115479
   9194.783203    1615.058838
   9191.444336    1615.002197
   9188.103516    1614.945312
   9184.762695    1614.888672
   9181.419922    1614.831787
   9178.077148    1614.775024
   9174.732422    1614.718262
   9171.388672    1614.661377
   9168.042969    1614.604614
   9164.696289    1614.547852
   9161.349609    1614.490967
   9158.000977    1614.434082
   9154.652344    1614.377197
   9151.301758    1614.320312
   9147.951172    1614.263428
   9144.598633    1614.206299
   9141.246094    1614.149414
   9137.891602    1614.092529
   9134.537109    1614.035400
   9131.180664    1613.978516
   9127.824219    1613.921387
   9124.465820    1613.864502
   9121.107422    1613.807373
   9117.747070    1613.750244
   9114.386719    1613.693237
   9111.024414    1613.636108
   9107.662109    1613.578979
   9104.297852    1613.521973
   9100.933594    1613.464722
   9097.568359    1613.407471
   9094.201172    1613.350342
   9090.833984    1613.293091
   9087.466797    1613.236084
   9084.097656    1613.178711
   9080.728516    1613.121582
   9077.357422    1613.064209
   9073.986328    1613.006958
   9070.613281    1612.949707
   9067.240234    1612.892334
   9063.865234    1612.835205
   9060.490234    1612.777832
   9057.113281    1612.720459
   9053.736328    1612.662964
   9050.357422    1612.605713
   9046.978516    1612.548218
   9043.597656    1612.490723
   9040.216797    1612.433350
   9036.833984    1612.375977
   9033.451172    1612.318604
   9030.066406    1612.260986
   9026.681641    1612.203491
   9023.294922    1612.145996
   9019.908203    1612.088379
   9016.521484    1612.031006
   9013.132812    1611.973389
   9009.743164    1611.915771
   9006.353516    1611.858276
   9002.961914    1611.800537
   8999.570312    1611.742920
   8996.176758    1611.685303
   8992.783203    1611.627686
   8989.387695    1611.570068
   8985.992188    1611.512329
   8982.594727    1611.454590
   8979.197266    1611.396851
   8975.797852    1611.339111
   8972.398438    1611.281494
   8968.997070    1611.223755
   8965.595703    1611.166016
   8962.192383    1611.108154
   8958.789062    1611.050293
   8955.383789    1610.992432
   8951.978516    1610.934570
   8948.572266    1610.876709
   8945.164062    1610.818848
   8941.755859    1610.760986
   8938.347656    1610.703125
   8934.937500    1610.645142
   8931.527344    1610.587158
   8928.115234    1610.529297
   8924.703125    1610.471436
   8921.289062    1610.413330
   8917.875000    1610.355469
   8914.458984    1610.297241
   8911.042969    1610.239258
   8907.625000    1610.181396
   8904.207031    1610.123169
   8900.787109    1610.065063
   8897.367188    1610.007080
   8893.945312    1609.948975
   8890.523438    1609.890747
   8887.099609    1609.832520
   8883.675781    1609.774414
   8880.250000    1609.716309
   8876.824219    1609.658203
   8873.396484    1609.599854
   8869.968750    1609.541626
   8866.541016    1609.483398
   8863.111328    1609.425049
   8859.680664    1609.366943
   8856.250000    1609.308594
   8852.817383    1609.250244
   8849.384766    1609.191895
   8845.950195    1609.133667
   8842.515625    1609.075195
   8839.079102    1609.016846
   8835.642578    1608.958618
   8832.204102    1608.900146
   8828.765625    1608.841797
   8825.325195    1608.783325
   8821.884766    1608.724854
   8818.442383    1608.666382
   8815.000000    1608.607910
   8811.555664    1608.549316
   8808.111328    1608.490967
   8804.665039    1608.432373
   8801.218750    1608.373779
   8797.771484    1608.315308
   8794.323242    1608.256836
   8790.874023    1608.198242
   8787.423828    1608.139526
   8783.972656    1608.080933
   8780.521484    1608.022339
   8777.068359    1607.963623
   8773.615234    1607.905029
   8770.160156    1607.846313
   8766.705078    1607.787598
   8763.248047    1607.729004
   8759.791016    1607.670288
   8756.332031    1607.611328
   8752.873047    1607.552734
   8749.412109    1607.493896
   8745.951172    1607.435059
   8742.488281    1607.376221
   8739.025391    1607.317505
   8735.560547    1607.258545
   8732.095703    1607.199707
   8728.629883    1607.140869
   8725.163086    1607.082031
   8721.695312    1607.023193
   8718.226562    1606.964111
   8714.756836    1606.905273
   8711.287109    1606.846313
   8707.815430    1606.787354
   8704.343750    1606.728394
   8700.870117    1606.669312
   8697.396484    1606.610352
   8693.920898    1606.551392
   8690.445312    1606.492188
   8686.967773    1606.433228
   8683.490234    1606.374146
   8680.010742    1606.315063
   8676.531250    1606.256104
   8673.049805    1606.196777
   8669.568359    1606.137695
   8666.084961    1606.078491
   8662.601562    1606.019287
   8659.117188    1605.960205
   8655.630859    1605.901001
   8652.144531    1605.841797
   8648.658203    1605.782471
   8645.169922    1605.723267
   8641.679688    1605.664062
   8638.190430    1605.604736
   8634.699219    1605.545410
   8631.208008    1605.486084
   8627.714844    1605.426758
   8624.221680    1605.367432
   8620.726562    1605.308105
   8617.231445    1605.248779
   8613.734375    1605.189331
   8610.237305    1605.129883
   8606.738281    1605.070557
   8603.239258    1605.011108
   8599.738281    1604.951660
   8596.237305    1604.892090
   8592.734375    1604.832764
   8589.232422    1604.773193
   8585.728516    1604.713623
   8582.222656    1604.654053
   8578.716797    1604.594482
   8575.210938    1604.534912
   8571.703125    1604.475342
   8568.193359    1604.415771
   8564.684570    1604.356201
   8561.173828    1604.296631
   8557.663086    1604.236816
   8554.150391    1604.177246
   8550.637695    1604.117432
   8547.123047    1604.057861
   8543.608398    1603.998047
   8540.091797    1603.938477
   8536.575195    1603.878662
   8533.056641    1603.818970
   8529.538086    1603.759277
   8526.017578    1603.699341
   8522.497070    1603.639648
   8518.975586    1603.579712
   8515.453125    1603.520020
   8511.929688    1603.460205
   8508.405273    1603.400146
   8504.879883    1603.340332
   8501.353516    1603.280518
   8497.826172    1603.220581
   8494.298828    1603.160645
   8490.769531    1603.100708
   8487.240234    1603.040771
   8483.708984    1602.980713
   8480.177734    1602.920776
   8476.644531    1602.860840
   8473.111328    1602.800781
   8469.576172    1602.740723
   8466.041016    1602.680664
   8462.503906    1602.620605
   8458.966797    1602.560425
   8455.427734    1602.500244
   8451.888672    1602.440186
   8448.347656    1602.380127
   8444.806641    1602.320068
   8441.265625    1602.259888
   8437.722656    1602.199707
   8434.177734    1602.139404
   8430.632812    1602.079224
   8427.087891    1602.019043
   8423.541016    1601.958740
   8419.993164    1601.898438
   8416.445312    1601.838257
   8412.895508    1601.778076
   8409.345703    1601.717529
   8405.793945    1601.657227
   8402.242188    1601.596924
   8398.688477    1601.536621
   8395.134766    1601.476318
   8391.579102    1601.415894
   8388.023438    1601.355469
   8384.465820    1601.295044
   8380.908203    1601.234619
   8377.349609    1601.174194
   8373.790039    1601.113770
   8370.229492    1601.053223
   8366.667969    1600.992676
   8363.105469    1600.932251
   8359.541992    1600.871582
   8355.977539    1600.811157
   8352.412109    1600.750610
   8348.846680    1600.689941
   8345.279297    1600.629395
   8341.711914    1600.568848
   8338.142578    1600.508301
   8334.573242    1600.447632
   8331.001953    1600.386963
   8327.430664    1600.326294
   8323.858398    1600.265625
   8320.285156    1600.204956
   8316.710938    1600.144165
   8313.134766    1600.083496
   8309.558594    1600.022705
   8305.981445    1599.961914
   8302.402344    1599.901123
   8298.823242    1599.840332
   8295.243164    1599.779541
   8291.662109    1599.718750
   8288.080078    1599.657959
   8284.497070    1599.597046
   8280.914062    1599.536133
   8277.329102    1599.475220
   8273.744141    1599.414307
   8270.157227    1599.353516
   8266.570312    1599.292480
   8262.982422    1599.231689
   8259.392578    1599.170654
   8255.802734    1599.109619
   8252.211914    1599.048584
   8248.619141    1598.987671
   8245.026367    1598.926636
   8241.432617    1598.865479
   8237.837891    1598.804443
   8234.242188    1598.743408
   8230.644531    1598.682373
   8227.046875    1598.621216
   8223.448242    1598.560059
   8219.848633    1598.498901
   8216.248047    1598.437744
   8212.647461    1598.376709
   8209.044922    1598.315552
   8205.442383    1598.254395
   8201.837891    1598.192871
   8198.233398    1598.131836
   8194.626953    1598.070557
   8191.020508    1598.009277
   8187.413086    1597.948120
   8183.804688    1597.886719
   8180.194824    1597.825317
   8176.583984    1597.764160
   8172.972656    1597.702881
   8169.360352    1597.641479
   8165.746582    1597.580078
   8162.132324    1597.518555
   8158.517090    1597.457153
   8154.900879    1597.395752
   8151.283691    1597.334351
   8147.665527    1597.272949
   8144.046875    1597.211426
   8140.427246    1597.150024
   8136.806641    1597.088501
   8133.185059    1597.026855
   8129.562500    1596.965332
   8125.939453    1596.903809
   8122.315430    1596.842285
   8118.689941    1596.780762
   8115.063477    1596.719116
   8111.436523    1596.657471
   8107.808594    1596.595947
   8104.179199    1596.534180
   8100.548828    1596.472656
   8096.917969    1596.410889
   8093.286133    1596.349365
   8089.653320    1596.287598
   8086.019531    1596.225830
   8082.384766    1596.164062
   8078.749023    1596.102295
   8075.112793    1596.040527
   8071.475586    1595.978760
   8067.837402    1595.916992
   8064.198242    1595.855225
   8060.558594    1595.793335
   8056.917480    1595.731567
   8053.275391    1595.669678
   8049.632812    1595.607788
   8045.989258    1595.545898
   8042.344238    1595.484009
   8038.698242    1595.422119
   8035.051758    1595.360107
   8031.404297    1595.298096
   8027.755859    1595.236328
   8024.106445    1595.174072
   8020.456055    1595.112305
   8016.804688    1595.050293
   8013.152344    1594.988037
   8009.499512    1594.926025
   8005.845703    1594.864014
   8002.190430    1594.802002
   7998.534180    1594.739746
   7994.877930    1594.677734
   7991.220215    1594.615723
   7987.561523    1594.553467
   7983.902344    1594.491333
   7980.242188    1594.429199
   7976.580566    1594.366943
   7972.917969    1594.304810
   7969.254883    1594.242432
   7965.590820    1594.180176
   7961.925781    1594.118042
   7958.259766    1594.055664
   7954.592773    1593.993530
   7950.925293    1593.931152
   7947.256836    1593.868896
   7943.586914    1593.806641
   7939.916016    1593.744141
   7936.244629    1593.681885
   7932.572266    1593.619507
   7928.898926    1593.557129
   7925.224609    1593.494629
   7921.549805    1593.432129
   7917.874023    1593.369873
   7914.196777    1593.307373
   7910.518555    1593.244873
   7906.839844    1593.182373
   7903.160156    1593.119873
   7899.479492    1593.057373
   7895.797852    1592.994873
   7892.115234    1592.932373
   7888.431641    1592.869873
   7884.747559    1592.807129
   7881.062500    1592.744629
   7877.375977    1592.681885
   7873.688477    1592.619385
   7870.000488    1592.556641
   7866.311523    1592.493896
   7862.621582    1592.431396
   7858.930664    1592.368652
   7855.239258    1592.305908
   7851.546875    1592.243164
   7847.853027    1592.180420
   7844.158203    1592.117798
   7840.462891    1592.054932
   7836.766602    1591.992188
   7833.069336    1591.929443
   7829.371094    1591.866577
   7825.671875    1591.803711
   7821.971680    1591.740967
   7818.270996    1591.677979
   7814.569336    1591.615234
   7810.866211    1591.552246
   7807.162109    1591.489258
   7803.458008    1591.426514
   7799.751953    1591.363525
   7796.045898    1591.300537
   7792.338379    1591.237549
   7788.629883    1591.174561
   7784.920898    1591.111694
   7781.210938    1591.048584
   7777.499512    1590.985596
   7773.787109    1590.922485
   7770.074219    1590.859375
   7766.360352    1590.796387
   7762.645508    1590.733154
   7758.930176    1590.670166
   7755.213867    1590.607056
   7751.496094    1590.543945
   7747.777344    1590.480713
   7744.058105    1590.417480
   7740.337891    1590.354248
   7736.616699    1590.291260
   7732.894531    1590.227905
   7729.171387    1590.164795
   7725.447266    1590.101440
   7721.722656    1590.038330
   7717.997070    1589.974854
   7714.270020    1589.911621
   7710.541992    1589.848389
   7706.813477    1589.784912
   7703.083984    1589.721680
   7699.353516    1589.658203
   7695.622559    1589.594849
   7691.890625    1589.531494
   7688.157227    1589.468018
   7684.422852    1589.404663
   7680.687988    1589.341309
   7676.952148    1589.277832
   7673.215332    1589.214233
   7669.477539    1589.150879
   7665.738770    1589.087280
   7661.999023    1589.023682
   7658.258789    1588.960205
   7654.517578    1588.896729
   7650.774902    1588.833008
   7647.031250    1588.769531
   7643.287109    1588.705933
   7639.541992    1588.642334
   7635.795898    1588.578735
   7632.048828    1588.515137
   7628.301270    1588.451416
   7624.552734    1588.387695
   7620.802734    1588.323975
   7617.051758    1588.260376
   7613.300781    1588.196533
   7609.547852    1588.132935
   7605.794922    1588.069092
   7602.040039    1588.005371
   7598.285156    1587.941650
   7594.529297    1587.877808
   7590.771973    1587.813965
   7587.013672    1587.750244
   7583.254883    1587.686279
   7579.495117    1587.622559
   7575.734375    1587.558594
   7571.972656    1587.494629
   7568.209961    1587.430664
   7564.446289    1587.366943
   7560.682129    1587.302979
   7556.916992    1587.239014
   7553.150391    1587.175049
   7549.383301    1587.110840
   7545.615234    1587.047119
   7541.846191    1586.983154
   7538.076172    1586.918945
   7534.305664    1586.854980
   7530.533691    1586.790771
   7526.760742    1586.726807
   7522.987305    1586.662720
   7519.212891    1586.598633
   7515.437500    1586.534546
   7511.661133    1586.470215
   7507.883789    1586.406250
   7504.105469    1586.342041
   7500.326172    1586.277832
   7496.546387    1586.213623
   7492.765625    1586.149414
   7488.983398    1586.085205
   7485.201172    1586.020996
   7481.416992    1585.956665
   7477.632812    1585.892334
   7473.846680    1585.828003
   7470.060547    1585.763672
   7466.273438    1585.699463
   7462.484863    1585.635010
   7458.695801    1585.570801
   7454.905762    1585.506348
   7451.114746    1585.441895
   7447.322754    1585.377686
   7443.529785    1585.313110
   7439.735840    1585.248779
   7435.941406    1585.184326
   7432.145508    1585.119751
   7428.349121    1585.055420
   7424.551758    1584.990723
   7420.753418    1584.926270
   7416.954102    1584.861816
   7413.153809    1584.797241
   7409.352539    1584.732666
   7405.550781    1584.668091
   7401.747559    1584.603516
   7397.943359    1584.538818
   7394.138672    1584.474243
   7390.333008    1584.409668
   7386.526367    1584.344971
   7382.718750    1584.280396
   7378.910156    1584.215576
   7375.101074    1584.150879
   7371.291016    1584.086182
   7367.479492    1584.021484
   7363.667480    1583.956665
